#Time E_VdW_mm(Protein)	E_Elec_mm(Protein)	E_Pol(Protein)	E_Apol(Protein)	E_VdW_mm(Ligand)	E_Elec_mm(Ligand)	E_Pol(Ligand)	E_Apol(Ligand)	E_VdW_mm(Complex)	E_Elec_mm(Complex)	E_Pol(Complex)	E_Apol(Complex)	Delta_E_mm	Delta_E_Pol	Delta_E_Apol	Delta_E_binding

#Complex 1
      11400.000           0.000           0.000      -11419.815         451.257          0.000           0.000       -2410.741          18.889         22.535       -2000.111      -13069.686         465.314      -1977.576         760.870          -4.832       -1221.538
      11600.000           0.000           0.000      -11456.495         430.085          0.000           0.000       -2434.548          19.073         18.010       -1826.822      -13117.539         444.081      -1808.812         773.504          -5.077       -1040.385
      11800.000           0.000           0.000      -11227.595         445.622          0.000           0.000       -2382.997          19.006         -8.701       -1929.265      -12810.323         458.770      -1937.966         800.269          -5.858       -1143.555
      12000.000           0.000           0.000      -11400.906         433.864          0.000           0.000       -2409.782          19.195         33.411       -2022.958      -12911.397         448.706      -1989.547         899.291          -4.353       -1094.609
      12200.000           0.000           0.000      -11547.289         464.314          0.000           0.000       -2421.537          18.765        -13.100       -1819.625      -13283.277         477.724      -1832.725         685.549          -5.355       -1152.531
      12400.000           0.000           0.000      -11951.168         472.576          0.000           0.000       -2429.655          18.980          7.686       -1978.748      -13574.214         485.982      -1971.062         806.609          -5.574       -1170.027
      12600.000           0.000           0.000      -12061.469         463.442          0.000           0.000       -2361.286          18.799         11.662       -1948.515      -13562.744         477.716      -1936.853         860.011          -4.525       -1081.367
      12800.000           0.000           0.000      -11885.170         462.221          0.000           0.000       -2405.186          19.575         -6.371       -1940.907      -13435.032         476.623      -1947.278         855.324          -5.173       -1097.127
      13000.000           0.000           0.000      -11782.878         462.605          0.000           0.000       -2433.663          18.946        -12.698       -1887.444      -13380.894         476.598      -1900.142         835.647          -4.953       -1069.448
      13200.000           0.000           0.000      -11686.162         455.919          0.000           0.000       -2444.273          18.947         15.965       -1772.174      -13317.819         469.742      -1756.209         812.616          -5.124        -948.717
      13400.000           0.000           0.000      -11702.079         463.482          0.000           0.000       -2449.574          18.347         -1.349       -1648.303      -13359.767         477.444      -1649.652         791.886          -4.385        -862.151
      13600.000           0.000           0.000      -12019.467         472.781          0.000           0.000       -2400.591          18.978        -21.280       -1565.216      -13656.212         486.108      -1586.496         763.846          -5.651        -828.301
      13800.000           0.000           0.000      -12016.704         473.474          0.000           0.000       -2378.970          18.201         18.949       -1688.257      -13455.470         484.229      -1669.308         940.204          -7.446        -736.550
      14000.000           0.000           0.000      -12369.307         474.167          0.000           0.000       -2457.351          18.140          4.316       -1953.556      -13936.723         486.667      -1949.240         889.935          -5.640       -1064.945
      14200.000           0.000           0.000      -12101.997         465.839          0.000           0.000       -2468.406          17.870         -0.608       -2043.764      -13664.493         476.627      -2044.372         905.910          -7.082       -1145.544
      14400.000           0.000           0.000      -11999.493         468.455          0.000           0.000       -2382.496          19.188         -1.155       -1854.458      -13577.364         482.452      -1855.613         804.625          -5.191       -1056.179
      14600.000           0.000           0.000      -12034.618         471.701          0.000           0.000       -2407.686          18.978         -5.298       -1954.400      -13672.215         486.815      -1959.698         770.089          -3.864       -1193.473
      14800.000           0.000           0.000      -11984.140         477.381          0.000           0.000       -2450.496          19.074         10.150       -1928.478      -13583.870         491.958      -1918.328         850.766          -4.497       -1072.059
      15000.000           0.000           0.000      -12260.695         483.448          0.000           0.000       -2462.755          18.230         -9.228       -2038.245      -13857.539         495.635      -2047.473         865.911          -6.043       -1187.605
      15200.000           0.000           0.000      -12165.984         467.172          0.000           0.000       -2429.804          18.199          8.893       -1879.109      -13752.295         483.955      -1870.216         843.493          -1.416       -1028.139
      15400.000           0.000           0.000      -12083.032         468.513          0.000           0.000       -2394.487          19.366          6.266       -1781.908      -13686.800         483.703      -1775.642         790.719          -4.176        -989.099
      15600.000           0.000           0.000      -12235.657         467.824          0.000           0.000       -2385.489          19.128          6.088       -1914.880      -13748.233         482.491      -1908.792         872.913          -4.461       -1040.340
      15800.000           0.000           0.000      -12257.322         456.109          0.000           0.000       -2367.135          19.012         37.838       -1884.043      -13823.643         470.746      -1846.205         800.814          -4.375       -1049.766
      16000.000           0.000           0.000      -11964.832         463.690          0.000           0.000       -2502.418          18.168         17.774       -1768.188      -13712.457         480.000      -1750.414         754.793          -1.858        -997.479
      16200.000           0.000           0.000      -12333.516         459.527          0.000           0.000       -2504.508          18.529         12.460       -1766.029      -14036.387         472.523      -1753.569         801.637          -5.533        -957.465
      16400.000           0.000           0.000      -11741.038         468.949          0.000           0.000       -2397.784          18.946         -2.058       -1665.658      -13422.419         479.503      -1667.716         716.403          -8.392        -959.705
      16600.000           0.000           0.000      -11916.278         465.553          0.000           0.000       -2381.217          18.349          1.869       -1863.658      -13498.903         477.856      -1861.789         798.592          -6.046       -1069.243
      16800.000           0.000           0.000      -11772.936         456.613          0.000           0.000       -2438.700          19.333         -2.339       -1863.364      -13486.600         473.221      -1865.703         725.036          -2.725       -1143.392
      17000.000           0.000           0.000      -11799.307         454.883          0.000           0.000       -2421.274          18.672          1.392       -1838.861      -13434.082         470.005      -1837.469         786.499          -3.550       -1054.520
      17200.000           0.000           0.000      -11943.643         463.902          0.000           0.000       -2401.561          19.875         16.151       -1914.494      -13407.497         479.674      -1898.343         937.707          -4.103        -964.739
      17400.000           0.000           0.000      -12091.510         456.387          0.000           0.000       -2408.032          19.154          2.544       -1972.085      -13687.956         470.437      -1969.541         811.586          -5.104       -1163.059
      17600.000           0.000           0.000      -11754.676         454.594          0.000           0.000       -2419.077          19.185         -6.328       -1871.835      -13454.353         469.517      -1878.163         719.400          -4.262       -1163.025
      17800.000           0.000           0.000      -12002.873         456.555          0.000           0.000       -2470.066          18.528         21.230       -1854.485      -13730.031         469.574      -1833.255         742.908          -5.509       -1095.856
      18000.000           0.000           0.000      -12381.692         460.794          0.000           0.000       -2378.133          19.309          9.863       -1780.739      -13875.031         476.642      -1770.876         884.794          -3.461        -889.543
      18200.000           0.000           0.000      -11912.894         466.523          0.000           0.000       -2454.226          19.274         12.487       -1939.951      -13615.309         480.561      -1927.464         751.811          -5.236       -1180.889
      18400.000           0.000           0.000      -12142.704         472.116          0.000           0.000       -2510.596          18.796         -7.856       -1832.113      -13720.208         485.034      -1839.969         933.092          -5.878        -912.755
      18600.000           0.000           0.000      -11988.709         456.629          0.000           0.000       -2431.210          19.940         29.629       -1857.791      -13497.355         471.370      -1828.162         922.564          -5.199        -910.797
      18800.000           0.000           0.000      -11962.089         461.936          0.000           0.000       -2452.070          18.023         -1.574       -1855.285      -13656.224         476.325      -1856.859         757.935          -3.634       -1102.558
      19000.000           0.000           0.000      -12058.753         447.238          0.000           0.000       -2464.303          18.887         -1.668       -2027.385      -13720.655         462.564      -2029.053         802.401          -3.561       -1230.213
      19200.000           0.000           0.000      -12113.587         461.105          0.000           0.000       -2450.864          19.486          1.541       -2083.550      -13732.412         475.700      -2082.009         832.039          -4.891       -1254.861
      19400.000           0.000           0.000      -11768.446         450.763          0.000           0.000       -2302.164          18.772        -20.691       -2042.220      -13283.315         463.468      -2062.911         787.295          -6.067       -1281.683
      19600.000           0.000           0.000      -11994.230         453.742          0.000           0.000       -2469.659          18.529          0.753       -2131.174      -13620.775         467.771      -2130.421         843.114          -4.500       -1291.807
      19800.000           0.000           0.000      -11752.224         453.292          0.000           0.000       -2449.097          18.262         -3.111       -2018.801      -13313.579         468.171      -2021.912         887.742          -3.383       -1137.553
      20000.000           0.000           0.000      -12095.247         454.100          0.000           0.000       -2455.687          18.371         -7.319       -2043.827      -13770.637         468.105      -2051.146         780.297          -4.366       -1275.215
      20200.000           0.000           0.000      -11767.135         453.832          0.000           0.000       -2451.395          18.682         21.344       -2125.145      -13402.856         464.051      -2103.801         815.674          -8.463       -1296.590
